fecha,estacion,cluster_ward,altitud,nspei_12,cluster_label
2000-04-01,COTAHUASI,2,2683,1.4983738577222923,Cluster 2  (n = 6)
2000-05-01,COTAHUASI,2,2683,1.255389637124535,Cluster 2  (n = 6)
2000-06-01,COTAHUASI,2,2683,1.255389637124535,Cluster 2  (n = 6)
2000-07-01,COTAHUASI,2,2683,1.0699572445785408,Cluster 2  (n = 6)
2000-08-01,COTAHUASI,2,2683,1.157696404385755,Cluster 2  (n = 6)
2000-09-01,COTAHUASI,2,2683,1.157696404385755,Cluster 2  (n = 6)
2000-10-01,COTAHUASI,2,2683,1.0699572445785408,Cluster 2  (n = 6)
2000-11-01,COTAHUASI,2,2683,1.0699572445785408,Cluster 2  (n = 6)
2000-12-01,COTAHUASI,2,2683,1.002019712278523,Cluster 2  (n = 6)
2001-01-01,COTAHUASI,2,2683,0.6004704164464107,Cluster 2  (n = 6)
2001-02-01,COTAHUASI,2,2683,1.157696404385755,Cluster 2  (n = 6)
2001-03-01,COTAHUASI,2,2683,1.157696404385755,Cluster 2  (n = 6)
2001-04-01,COTAHUASI,2,2683,1.255389637124535,Cluster 2  (n = 6)
2001-05-01,COTAHUASI,2,2683,1.0699572445785408,Cluster 2  (n = 6)
2001-06-01,COTAHUASI,2,2683,1.0699572445785408,Cluster 2  (n = 6)
2001-07-01,COTAHUASI,2,2683,1.157696404385755,Cluster 2  (n = 6)
2001-08-01,COTAHUASI,2,2683,1.0699572445785408,Cluster 2  (n = 6)
2001-09-01,COTAHUASI,2,2683,0.9897646711387679,Cluster 2  (n = 6)
2001-10-01,COTAHUASI,2,2683,0.9897646711387679,Cluster 2  (n = 6)
2001-11-01,COTAHUASI,2,2683,0.9897646711387679,Cluster 2  (n = 6)
2001-12-01,COTAHUASI,2,2683,0.615743893957638,Cluster 2  (n = 6)
2002-01-01,COTAHUASI,2,2683,0.4383334539748807,Cluster 2  (n = 6)
2002-02-01,COTAHUASI,2,2683,-0.18988711391725083,Cluster 2  (n = 6)
2002-03-01,COTAHUASI,2,2683,0.18988711391725094,Cluster 2  (n = 6)
2002-04-01,COTAHUASI,2,2683,0.4909045258092305,Cluster 2  (n = 6)
2002-05-01,COTAHUASI,2,2683,0.3869473572319933,Cluster 2  (n = 6)
2002-06-01,COTAHUASI,2,2683,0.33656375477404327,Cluster 2  (n = 6)
2002-07-01,COTAHUASI,2,2683,0.6579937166582579,Cluster 2  (n = 6)
2002-08-01,COTAHUASI,2,2683,0.7802547122795106,Cluster 2  (n = 6)
2002-09-01,COTAHUASI,2,2683,0.717782238973426,Cluster 2  (n = 6)
2002-10-01,COTAHUASI,2,2683,0.6004704164464107,Cluster 2  (n = 6)
2002-11-01,COTAHUASI,2,2683,0.717782238973426,Cluster 2  (n = 6)
2002-12-01,COTAHUASI,2,2683,0.7320243060079776,Cluster 2  (n = 6)
2003-01-01,COTAHUASI,2,2683,1.157696404385755,Cluster 2  (n = 6)
2003-02-01,COTAHUASI,2,2683,0.9154798822884138,Cluster 2  (n = 6)
2003-03-01,COTAHUASI,2,2683,0.04720555828677284,Cluster 2  (n = 6)
2003-04-01,COTAHUASI,2,2683,-0.28702081091160575,Cluster 2  (n = 6)
2003-05-01,COTAHUASI,2,2683,-0.3365637547740431,Cluster 2  (n = 6)
2003-06-01,COTAHUASI,2,2683,-0.4383334539748805,Cluster 2  (n = 6)
2003-07-01,COTAHUASI,2,2683,-0.7177822389734257,Cluster 2  (n = 6)
2003-08-01,COTAHUASI,2,2683,-0.7177822389734257,Cluster 2  (n = 6)
2003-09-01,COTAHUASI,2,2683,-0.657993716658258,Cluster 2  (n = 6)
2003-10-01,COTAHUASI,2,2683,-0.7802547122795102,Cluster 2  (n = 6)
2003-11-01,COTAHUASI,2,2683,-1.0699572445785401,Cluster 2  (n = 6)
2003-12-01,COTAHUASI,2,2683,-1.0020197122785226,Cluster 2  (n = 6)
2004-01-01,COTAHUASI,2,2683,-0.9897646711387672,Cluster 2  (n = 6)
2004-02-01,COTAHUASI,2,2683,-0.7177822389734257,Cluster 2  (n = 6)
2004-03-01,COTAHUASI,2,2683,-0.657993716658258,Cluster 2  (n = 6)
2004-04-01,COTAHUASI,2,2683,-0.7177822389734257,Cluster 2  (n = 6)
2004-05-01,COTAHUASI,2,2683,-0.8459325705724285,Cluster 2  (n = 6)
2004-06-01,COTAHUASI,2,2683,-0.8459325705724285,Cluster 2  (n = 6)
2004-07-01,COTAHUASI,2,2683,-0.7802547122795102,Cluster 2  (n = 6)
2004-08-01,COTAHUASI,2,2683,-0.7802547122795102,Cluster 2  (n = 6)
2004-09-01,COTAHUASI,2,2683,-0.6004704164464106,Cluster 2  (n = 6)
2004-10-01,COTAHUASI,2,2683,-0.5448693560956382,Cluster 2  (n = 6)
2004-11-01,COTAHUASI,2,2683,-0.5448693560956382,Cluster 2  (n = 6)
2004-12-01,COTAHUASI,2,2683,-0.3546682525825505,Cluster 2  (n = 6)
2005-01-01,COTAHUASI,2,2683,-0.4383334539748805,Cluster 2  (n = 6)
2005-02-01,COTAHUASI,2,2683,-0.8459325705724285,Cluster 2  (n = 6)
2005-03-01,COTAHUASI,2,2683,-1.1576964043857545,Cluster 2  (n = 6)
2005-04-01,COTAHUASI,2,2683,-1.1576964043857545,Cluster 2  (n = 6)
2005-05-01,COTAHUASI,2,2683,-1.1576964043857545,Cluster 2  (n = 6)
2005-06-01,COTAHUASI,2,2683,-1.1576964043857545,Cluster 2  (n = 6)
2005-07-01,COTAHUASI,2,2683,-1.255389637124535,Cluster 2  (n = 6)
2005-08-01,COTAHUASI,2,2683,-1.255389637124535,Cluster 2  (n = 6)
2005-09-01,COTAHUASI,2,2683,-1.255389637124535,Cluster 2  (n = 6)
2005-10-01,COTAHUASI,2,2683,-1.3668040054141497,Cluster 2  (n = 6)
2005-11-01,COTAHUASI,2,2683,-1.255389637124535,Cluster 2  (n = 6)
2005-12-01,COTAHUASI,2,2683,-1.266122223191657,Cluster 2  (n = 6)
2006-01-01,COTAHUASI,2,2683,-1.0699572445785401,Cluster 2  (n = 6)
2006-02-01,COTAHUASI,2,2683,-0.7802547122795102,Cluster 2  (n = 6)
2006-03-01,COTAHUASI,2,2683,-0.7177822389734257,Cluster 2  (n = 6)
2006-04-01,COTAHUASI,2,2683,-0.657993716658258,Cluster 2  (n = 6)
2006-05-01,COTAHUASI,2,2683,-0.7802547122795102,Cluster 2  (n = 6)
2006-06-01,COTAHUASI,2,2683,-0.657993716658258,Cluster 2  (n = 6)
2006-07-01,COTAHUASI,2,2683,-0.657993716658258,Cluster 2  (n = 6)
2006-08-01,COTAHUASI,2,2683,-0.657993716658258,Cluster 2  (n = 6)
2006-09-01,COTAHUASI,2,2683,-0.7177822389734257,Cluster 2  (n = 6)
2006-10-01,COTAHUASI,2,2683,-0.657993716658258,Cluster 2  (n = 6)
2006-11-01,COTAHUASI,2,2683,-0.657993716658258,Cluster 2  (n = 6)
2006-12-01,COTAHUASI,2,2683,-0.7320243060079773,Cluster 2  (n = 6)
2007-01-01,COTAHUASI,2,2683,-1.1576964043857545,Cluster 2  (n = 6)
2007-02-01,COTAHUASI,2,2683,-1.1576964043857545,Cluster 2  (n = 6)
2007-03-01,COTAHUASI,2,2683,-0.9897646711387672,Cluster 2  (n = 6)
2007-04-01,COTAHUASI,2,2683,-0.7802547122795102,Cluster 2  (n = 6)
2007-05-01,COTAHUASI,2,2683,-0.6004704164464106,Cluster 2  (n = 6)
2007-06-01,COTAHUASI,2,2683,-0.4909045258092303,Cluster 2  (n = 6)
2007-07-01,COTAHUASI,2,2683,-0.4383334539748805,Cluster 2  (n = 6)
2007-08-01,COTAHUASI,2,2683,-0.38694735723199297,Cluster 2  (n = 6)
2007-09-01,COTAHUASI,2,2683,-0.28702081091160575,Cluster 2  (n = 6)
2007-10-01,COTAHUASI,2,2683,-0.28702081091160575,Cluster 2  (n = 6)
2007-11-01,COTAHUASI,2,2683,-0.4383334539748805,Cluster 2  (n = 6)
2007-12-01,COTAHUASI,2,2683,-0.11605025576292419,Cluster 2  (n = 6)
2008-01-01,COTAHUASI,2,2683,0.5448693560956385,Cluster 2  (n = 6)
2008-02-01,COTAHUASI,2,2683,0.4909045258092305,Cluster 2  (n = 6)
2008-03-01,COTAHUASI,2,2683,0.09451660176330516,Cluster 2  (n = 6)
2008-04-01,COTAHUASI,2,2683,0.04720555828677284,Cluster 2  (n = 6)
2008-05-01,COTAHUASI,2,2683,-0.04720555828677284,Cluster 2  (n = 6)
2008-06-01,COTAHUASI,2,2683,-0.09451660176330516,Cluster 2  (n = 6)
2008-07-01,COTAHUASI,2,2683,-0.09451660176330516,Cluster 2  (n = 6)
2008-08-01,COTAHUASI,2,2683,-0.23817290915384484,Cluster 2  (n = 6)
2008-09-01,COTAHUASI,2,2683,-0.3365637547740431,Cluster 2  (n = 6)
2008-10-01,COTAHUASI,2,2683,-0.38694735723199297,Cluster 2  (n = 6)
2008-11-01,COTAHUASI,2,2683,-0.38694735723199297,Cluster 2  (n = 6)
2008-12-01,COTAHUASI,2,2683,-0.20995488787401906,Cluster 2  (n = 6)
2009-01-01,COTAHUASI,2,2683,-0.7802547122795102,Cluster 2  (n = 6)
2009-02-01,COTAHUASI,2,2683,-0.657993716658258,Cluster 2  (n = 6)
2009-03-01,COTAHUASI,2,2683,-0.6004704164464106,Cluster 2  (n = 6)
2009-04-01,COTAHUASI,2,2683,-0.5448693560956382,Cluster 2  (n = 6)
2009-05-01,COTAHUASI,2,2683,-0.5448693560956382,Cluster 2  (n = 6)
2009-06-01,COTAHUASI,2,2683,-0.7177822389734257,Cluster 2  (n = 6)
2009-07-01,COTAHUASI,2,2683,-0.5448693560956382,Cluster 2  (n = 6)
2009-08-01,COTAHUASI,2,2683,-0.4909045258092303,Cluster 2  (n = 6)
2009-09-01,COTAHUASI,2,2683,-0.4383334539748805,Cluster 2  (n = 6)
2009-10-01,COTAHUASI,2,2683,-0.4909045258092303,Cluster 2  (n = 6)
2009-11-01,COTAHUASI,2,2683,-0.4909045258092303,Cluster 2  (n = 6)
2009-12-01,COTAHUASI,2,2683,-0.5072585863998598,Cluster 2  (n = 6)
2010-01-01,COTAHUASI,2,2683,-0.9154798822884135,Cluster 2  (n = 6)
2010-02-01,COTAHUASI,2,2683,-1.255389637124535,Cluster 2  (n = 6)
2010-03-01,COTAHUASI,2,2683,-1.3668040054141497,Cluster 2  (n = 6)
2010-04-01,COTAHUASI,2,2683,-1.3668040054141497,Cluster 2  (n = 6)
2010-05-01,COTAHUASI,2,2683,-1.3668040054141497,Cluster 2  (n = 6)
2010-06-01,COTAHUASI,2,2683,-1.3668040054141497,Cluster 2  (n = 6)
2010-07-01,COTAHUASI,2,2683,-1.3668040054141497,Cluster 2  (n = 6)
2010-08-01,COTAHUASI,2,2683,-1.3668040054141497,Cluster 2  (n = 6)
2010-09-01,COTAHUASI,2,2683,-1.3668040054141497,Cluster 2  (n = 6)
2010-10-01,COTAHUASI,2,2683,-1.255389637124535,Cluster 2  (n = 6)
2010-11-01,COTAHUASI,2,2683,-1.3668040054141497,Cluster 2  (n = 6)
2010-12-01,COTAHUASI,2,2683,-1.1689488445314817,Cluster 2  (n = 6)
2011-01-01,COTAHUASI,2,2683,-0.657993716658258,Cluster 2  (n = 6)
2011-02-01,COTAHUASI,2,2683,-0.28702081091160575,Cluster 2  (n = 6)
2011-03-01,COTAHUASI,2,2683,-0.28702081091160575,Cluster 2  (n = 6)
2011-04-01,COTAHUASI,2,2683,-0.09451660176330516,Cluster 2  (n = 6)
2011-05-01,COTAHUASI,2,2683,-0.09451660176330516,Cluster 2  (n = 6)
2011-06-01,COTAHUASI,2,2683,-0.18988711391725083,Cluster 2  (n = 6)
2011-07-01,COTAHUASI,2,2683,-0.23817290915384484,Cluster 2  (n = 6)
2011-08-01,COTAHUASI,2,2683,-0.14204027571019912,Cluster 2  (n = 6)
2011-09-01,COTAHUASI,2,2683,-0.18988711391725083,Cluster 2  (n = 6)
2011-10-01,COTAHUASI,2,2683,-0.18988711391725083,Cluster 2  (n = 6)
2011-11-01,COTAHUASI,2,2683,-0.09451660176330516,Cluster 2  (n = 6)
2011-12-01,COTAHUASI,2,2683,0.023160129025154217,Cluster 2  (n = 6)
2012-01-01,COTAHUASI,2,2683,0.14204027571019928,Cluster 2  (n = 6)
2012-02-01,COTAHUASI,2,2683,0,Cluster 2  (n = 6)
2012-03-01,COTAHUASI,2,2683,0.5448693560956385,Cluster 2  (n = 6)
2012-04-01,COTAHUASI,2,2683,0.6579937166582579,Cluster 2  (n = 6)
2012-05-01,COTAHUASI,2,2683,0.5448693560956385,Cluster 2  (n = 6)
2012-06-01,COTAHUASI,2,2683,0.4909045258092305,Cluster 2  (n = 6)
2012-07-01,COTAHUASI,2,2683,0.33656375477404327,Cluster 2  (n = 6)
2012-08-01,COTAHUASI,2,2683,0.2381729091538447,Cluster 2  (n = 6)
2012-09-01,COTAHUASI,2,2683,0.18988711391725094,Cluster 2  (n = 6)
2012-10-01,COTAHUASI,2,2683,0.14204027571019928,Cluster 2  (n = 6)
2012-11-01,COTAHUASI,2,2683,0.09451660176330516,Cluster 2  (n = 6)
2012-12-01,COTAHUASI,2,2683,0.3057525584430664,Cluster 2  (n = 6)
2013-01-01,COTAHUASI,2,2683,0.3869473572319933,Cluster 2  (n = 6)
2013-02-01,COTAHUASI,2,2683,0.2381729091538447,Cluster 2  (n = 6)
2013-03-01,COTAHUASI,2,2683,-0.04720555828677284,Cluster 2  (n = 6)
2013-04-01,COTAHUASI,2,2683,-0.38694735723199297,Cluster 2  (n = 6)
2013-05-01,COTAHUASI,2,2683,-0.14204027571019912,Cluster 2  (n = 6)
2013-06-01,COTAHUASI,2,2683,-0.04720555828677284,Cluster 2  (n = 6)
2013-07-01,COTAHUASI,2,2683,0.04720555828677284,Cluster 2  (n = 6)
2013-08-01,COTAHUASI,2,2683,0.04720555828677284,Cluster 2  (n = 6)
2013-09-01,COTAHUASI,2,2683,0,Cluster 2  (n = 6)
2013-10-01,COTAHUASI,2,2683,0,Cluster 2  (n = 6)
2013-11-01,COTAHUASI,2,2683,0,Cluster 2  (n = 6)
2013-12-01,COTAHUASI,2,2683,-0.06953015878800285,Cluster 2  (n = 6)
2014-01-01,COTAHUASI,2,2683,0.2381729091538447,Cluster 2  (n = 6)
2014-02-01,COTAHUASI,2,2683,-0.4383334539748805,Cluster 2  (n = 6)
2014-03-01,COTAHUASI,2,2683,-1.0699572445785401,Cluster 2  (n = 6)
2014-04-01,COTAHUASI,2,2683,-0.9154798822884135,Cluster 2  (n = 6)
2014-05-01,COTAHUASI,2,2683,-0.9154798822884135,Cluster 2  (n = 6)
2014-06-01,COTAHUASI,2,2683,-0.9897646711387672,Cluster 2  (n = 6)
2014-07-01,COTAHUASI,2,2683,-1.0699572445785401,Cluster 2  (n = 6)
2014-08-01,COTAHUASI,2,2683,-0.9897646711387672,Cluster 2  (n = 6)
2014-09-01,COTAHUASI,2,2683,-0.9154798822884135,Cluster 2  (n = 6)
2014-10-01,COTAHUASI,2,2683,-0.9154798822884135,Cluster 2  (n = 6)
2014-11-01,COTAHUASI,2,2683,-0.8459325705724285,Cluster 2  (n = 6)
2014-12-01,COTAHUASI,2,2683,-1.0817150640075637,Cluster 2  (n = 6)
2015-01-01,COTAHUASI,2,2683,-1.4983738577222923,Cluster 2  (n = 6)
2015-02-01,COTAHUASI,2,2683,-0.9154798822884135,Cluster 2  (n = 6)
2015-03-01,COTAHUASI,2,2683,-0.5448693560956382,Cluster 2  (n = 6)
2015-04-01,COTAHUASI,2,2683,-0.4383334539748805,Cluster 2  (n = 6)
2015-05-01,COTAHUASI,2,2683,-0.38694735723199297,Cluster 2  (n = 6)
2015-06-01,COTAHUASI,2,2683,-0.28702081091160575,Cluster 2  (n = 6)
2015-07-01,COTAHUASI,2,2683,-0.3365637547740431,Cluster 2  (n = 6)
2015-08-01,COTAHUASI,2,2683,-0.4383334539748805,Cluster 2  (n = 6)
2015-09-01,COTAHUASI,2,2683,-0.5448693560956382,Cluster 2  (n = 6)
2015-10-01,COTAHUASI,2,2683,-0.6004704164464106,Cluster 2  (n = 6)
2015-11-01,COTAHUASI,2,2683,-0.7177822389734257,Cluster 2  (n = 6)
2015-12-01,COTAHUASI,2,2683,-0.7939941835850949,Cluster 2  (n = 6)
2016-01-01,COTAHUASI,2,2683,-1.3668040054141497,Cluster 2  (n = 6)
2016-02-01,COTAHUASI,2,2683,-1.6626348924568937,Cluster 2  (n = 6)
2016-03-01,COTAHUASI,2,2683,-2.306470845732896,Cluster 2  (n = 6)
2016-04-01,COTAHUASI,2,2683,-1.890172152621728,Cluster 2  (n = 6)
2016-05-01,COTAHUASI,2,2683,-2.306470845732896,Cluster 2  (n = 6)
2016-06-01,COTAHUASI,2,2683,-1.890172152621728,Cluster 2  (n = 6)
2016-07-01,COTAHUASI,2,2683,-1.890172152621728,Cluster 2  (n = 6)
2016-08-01,COTAHUASI,2,2683,-1.890172152621728,Cluster 2  (n = 6)
2016-09-01,COTAHUASI,2,2683,-1.890172152621728,Cluster 2  (n = 6)
2016-10-01,COTAHUASI,2,2683,-1.890172152621728,Cluster 2  (n = 6)
2016-11-01,COTAHUASI,2,2683,-1.890172152621728,Cluster 2  (n = 6)
2016-12-01,COTAHUASI,2,2683,-1.89835246184904,Cluster 2  (n = 6)
2017-01-01,COTAHUASI,2,2683,-0.7177822389734257,Cluster 2  (n = 6)
2017-02-01,COTAHUASI,2,2683,-0.4909045258092303,Cluster 2  (n = 6)
2017-03-01,COTAHUASI,2,2683,0.2381729091538447,Cluster 2  (n = 6)
2017-04-01,COTAHUASI,2,2683,0.09451660176330516,Cluster 2  (n = 6)
2017-05-01,COTAHUASI,2,2683,0.14204027571019928,Cluster 2  (n = 6)
2017-06-01,COTAHUASI,2,2683,0.18988711391725094,Cluster 2  (n = 6)
2017-07-01,COTAHUASI,2,2683,0.18988711391725094,Cluster 2  (n = 6)
2017-08-01,COTAHUASI,2,2683,0.33656375477404327,Cluster 2  (n = 6)
2017-09-01,COTAHUASI,2,2683,0.5448693560956385,Cluster 2  (n = 6)
2017-10-01,COTAHUASI,2,2683,0.7802547122795106,Cluster 2  (n = 6)
2017-11-01,COTAHUASI,2,2683,0.9154798822884138,Cluster 2  (n = 6)
2017-12-01,COTAHUASI,2,2683,0.7939941835850952,Cluster 2  (n = 6)
2018-01-01,COTAHUASI,2,2683,0.33656375477404327,Cluster 2  (n = 6)
2018-02-01,COTAHUASI,2,2683,-0.14204027571019912,Cluster 2  (n = 6)
2018-03-01,COTAHUASI,2,2683,-0.38694735723199297,Cluster 2  (n = 6)
2018-04-01,COTAHUASI,2,2683,-0.3365637547740431,Cluster 2  (n = 6)
2018-05-01,COTAHUASI,2,2683,-0.4383334539748805,Cluster 2  (n = 6)
2018-06-01,COTAHUASI,2,2683,-0.38694735723199297,Cluster 2  (n = 6)
2018-07-01,COTAHUASI,2,2683,-0.28702081091160575,Cluster 2  (n = 6)
2018-08-01,COTAHUASI,2,2683,-0.18988711391725083,Cluster 2  (n = 6)
2018-09-01,COTAHUASI,2,2683,-0.38694735723199297,Cluster 2  (n = 6)
2018-10-01,COTAHUASI,2,2683,-0.3365637547740431,Cluster 2  (n = 6)
2018-11-01,COTAHUASI,2,2683,-0.3365637547740431,Cluster 2  (n = 6)
2018-12-01,COTAHUASI,2,2683,-0.45525150902524014,Cluster 2  (n = 6)
2019-01-01,COTAHUASI,2,2683,-0.5448693560956382,Cluster 2  (n = 6)
2019-02-01,COTAHUASI,2,2683,-0.04720555828677284,Cluster 2  (n = 6)
2019-03-01,COTAHUASI,2,2683,-0.23817290915384484,Cluster 2  (n = 6)
2019-04-01,COTAHUASI,2,2683,-0.18988711391725083,Cluster 2  (n = 6)
2019-05-01,COTAHUASI,2,2683,-0.18988711391725083,Cluster 2  (n = 6)
2019-06-01,COTAHUASI,2,2683,-0.3365637547740431,Cluster 2  (n = 6)
2019-07-01,COTAHUASI,2,2683,-0.6004704164464106,Cluster 2  (n = 6)
2019-08-01,COTAHUASI,2,2683,-0.6004704164464106,Cluster 2  (n = 6)
2019-09-01,COTAHUASI,2,2683,-0.4909045258092303,Cluster 2  (n = 6)
2019-10-01,COTAHUASI,2,2683,-0.4383334539748805,Cluster 2  (n = 6)
2019-11-01,COTAHUASI,2,2683,-0.23817290915384484,Cluster 2  (n = 6)
2019-12-01,COTAHUASI,2,2683,-0.023160129025154075,Cluster 2  (n = 6)
2020-01-01,COTAHUASI,2,2683,0.18988711391725094,Cluster 2  (n = 6)
2020-02-01,COTAHUASI,2,2683,-0.09451660176330516,Cluster 2  (n = 6)
2020-03-01,COTAHUASI,2,2683,-0.14204027571019912,Cluster 2  (n = 6)
2020-04-01,COTAHUASI,2,2683,0,Cluster 2  (n = 6)
2020-05-01,COTAHUASI,2,2683,0,Cluster 2  (n = 6)
2020-06-01,COTAHUASI,2,2683,0.04720555828677284,Cluster 2  (n = 6)
2020-07-01,COTAHUASI,2,2683,0,Cluster 2  (n = 6)
2020-08-01,COTAHUASI,2,2683,0.09451660176330516,Cluster 2  (n = 6)
2020-09-01,COTAHUASI,2,2683,0.14204027571019928,Cluster 2  (n = 6)
2020-10-01,COTAHUASI,2,2683,0.2870208109116059,Cluster 2  (n = 6)
2020-11-01,COTAHUASI,2,2683,0.18988711391725094,Cluster 2  (n = 6)
2020-12-01,COTAHUASI,2,2683,0.5072585863998598,Cluster 2  (n = 6)
2021-01-01,COTAHUASI,2,2683,0.9154798822884138,Cluster 2  (n = 6)
2021-02-01,COTAHUASI,2,2683,0.4383334539748807,Cluster 2  (n = 6)
2021-03-01,COTAHUASI,2,2683,0.7802547122795106,Cluster 2  (n = 6)
2021-04-01,COTAHUASI,2,2683,0.6004704164464107,Cluster 2  (n = 6)
2021-05-01,COTAHUASI,2,2683,0.9897646711387679,Cluster 2  (n = 6)
2021-06-01,COTAHUASI,2,2683,0.9154798822884138,Cluster 2  (n = 6)
2021-07-01,COTAHUASI,2,2683,0.9897646711387679,Cluster 2  (n = 6)
2021-08-01,COTAHUASI,2,2683,0.9154798822884138,Cluster 2  (n = 6)
2021-09-01,COTAHUASI,2,2683,0.8459325705724291,Cluster 2  (n = 6)
2021-10-01,COTAHUASI,2,2683,0.6579937166582579,Cluster 2  (n = 6)
2021-11-01,COTAHUASI,2,2683,0.8459325705724291,Cluster 2  (n = 6)
2021-12-01,COTAHUASI,2,2683,0.45525150902524025,Cluster 2  (n = 6)
2022-01-01,COTAHUASI,2,2683,-0.04720555828677284,Cluster 2  (n = 6)
2022-02-01,COTAHUASI,2,2683,0.6004704164464107,Cluster 2  (n = 6)
2022-03-01,COTAHUASI,2,2683,0.9154798822884138,Cluster 2  (n = 6)
2022-04-01,COTAHUASI,2,2683,0.9897646711387679,Cluster 2  (n = 6)
2022-05-01,COTAHUASI,2,2683,0.717782238973426,Cluster 2  (n = 6)
2022-06-01,COTAHUASI,2,2683,0.717782238973426,Cluster 2  (n = 6)
2022-07-01,COTAHUASI,2,2683,0.8459325705724291,Cluster 2  (n = 6)
2022-08-01,COTAHUASI,2,2683,0.8459325705724291,Cluster 2  (n = 6)
2022-09-01,COTAHUASI,2,2683,0.7802547122795106,Cluster 2  (n = 6)
2022-10-01,COTAHUASI,2,2683,0.8459325705724291,Cluster 2  (n = 6)
2022-11-01,COTAHUASI,2,2683,0.6004704164464107,Cluster 2  (n = 6)
2022-12-01,COTAHUASI,2,2683,1.0817150640075637,Cluster 2  (n = 6)
2023-01-01,COTAHUASI,2,2683,1.3668040054141501,Cluster 2  (n = 6)
2023-02-01,COTAHUASI,2,2683,1.3668040054141501,Cluster 2  (n = 6)
2023-03-01,COTAHUASI,2,2683,1.3668040054141501,Cluster 2  (n = 6)
2023-04-01,COTAHUASI,2,2683,1.3668040054141501,Cluster 2  (n = 6)
2023-05-01,COTAHUASI,2,2683,1.4983738577222923,Cluster 2  (n = 6)
2023-06-01,COTAHUASI,2,2683,1.3668040054141501,Cluster 2  (n = 6)
2023-07-01,COTAHUASI,2,2683,1.3668040054141501,Cluster 2  (n = 6)
2023-08-01,COTAHUASI,2,2683,1.3668040054141501,Cluster 2  (n = 6)
2023-09-01,COTAHUASI,2,2683,1.3668040054141501,Cluster 2  (n = 6)
2023-10-01,COTAHUASI,2,2683,1.8901721526217297,Cluster 2  (n = 6)
2023-11-01,COTAHUASI,2,2683,1.8901721526217297,Cluster 2  (n = 6)
2023-12-01,COTAHUASI,2,2683,1.5079805799048602,Cluster 2  (n = 6)
1970-01-01,CURPAHUASI,1,3535,NA,Cluster 1  (n = 18)
1970-02-01,CURPAHUASI,1,3535,NA,Cluster 1  (n = 18)
1970-03-01,CURPAHUASI,1,3535,NA,Cluster 1  (n = 18)
1970-04-01,CURPAHUASI,1,3535,NA,Cluster 1  (n = 18)
1970-05-01,CURPAHUASI,1,3535,NA,Cluster 1  (n = 18)
1970-06-01,CURPAHUASI,1,3535,NA,Cluster 1  (n = 18)
1970-07-01,CURPAHUASI,1,3535,NA,Cluster 1  (n = 18)
1970-08-01,CURPAHUASI,1,3535,NA,Cluster 1  (n = 18)
1970-09-01,CURPAHUASI,1,3535,NA,Cluster 1  (n = 18)
1970-10-01,CURPAHUASI,1,3535,NA,Cluster 1  (n = 18)
1970-11-01,CURPAHUASI,1,3535,NA,Cluster 1  (n = 18)
1970-12-01,CURPAHUASI,1,3535,0.615743893957638,Cluster 1  (n = 18)
1971-01-01,CURPAHUASI,1,3535,0.14204027571019928,Cluster 1  (n = 18)
1971-02-01,CURPAHUASI,1,3535,1.3668040054141501,Cluster 1  (n = 18)
1971-03-01,CURPAHUASI,1,3535,1.6626348924568946,Cluster 1  (n = 18)
1971-04-01,CURPAHUASI,1,3535,1.8901721526217297,Cluster 1  (n = 18)
1971-05-01,CURPAHUASI,1,3535,1.6626348924568946,Cluster 1  (n = 18)
1971-06-01,CURPAHUASI,1,3535,1.4983738577222923,Cluster 1  (n = 18)
1971-07-01,CURPAHUASI,1,3535,1.6626348924568946,Cluster 1  (n = 18)
1971-08-01,CURPAHUASI,1,3535,1.6626348924568946,Cluster 1  (n = 18)
1971-09-01,CURPAHUASI,1,3535,1.3668040054141501,Cluster 1  (n = 18)
1971-10-01,CURPAHUASI,1,3535,1.6626348924568946,Cluster 1  (n = 18)
1971-11-01,CURPAHUASI,1,3535,2.3064708457328997,Cluster 1  (n = 18)
1971-12-01,CURPAHUASI,1,3535,1.6715931198117193,Cluster 1  (n = 18)
1972-01-01,CURPAHUASI,1,3535,1.6626348924568946,Cluster 1  (n = 18)
1972-02-01,CURPAHUASI,1,3535,0.8459325705724291,Cluster 1  (n = 18)
1972-03-01,CURPAHUASI,1,3535,1.0699572445785408,Cluster 1  (n = 18)
1972-04-01,CURPAHUASI,1,3535,0.8459325705724291,Cluster 1  (n = 18)
1972-05-01,CURPAHUASI,1,3535,0.7802547122795106,Cluster 1  (n = 18)
1972-06-01,CURPAHUASI,1,3535,0.8459325705724291,Cluster 1  (n = 18)
1972-07-01,CURPAHUASI,1,3535,0.9154798822884138,Cluster 1  (n = 18)
1972-08-01,CURPAHUASI,1,3535,0.9897646711387679,Cluster 1  (n = 18)
1972-09-01,CURPAHUASI,1,3535,0.9154798822884138,Cluster 1  (n = 18)
1972-10-01,CURPAHUASI,1,3535,0.9897646711387679,Cluster 1  (n = 18)
1972-11-01,CURPAHUASI,1,3535,0.8459325705724291,Cluster 1  (n = 18)
1972-12-01,CURPAHUASI,1,3535,0.6727463927271261,Cluster 1  (n = 18)
1973-01-01,CURPAHUASI,1,3535,0.4383334539748807,Cluster 1  (n = 18)
1973-02-01,CURPAHUASI,1,3535,0.6004704164464107,Cluster 1  (n = 18)
