"cluster","u","v","duracion_sim_continua","duracion_sim_meses","severidad_sim"
1,0.577913129356012,0.592215984919564,6.5223460438619,7,5.99850150684876
1,0.610152184833847,0.510699601847627,6.85229922958667,7,5.1604121507979
1,0.410614567865185,0.470025621801736,5.07091206632059,5,4.7940653326033
1,0.606325113104596,0.728423296225804,6.81192807848937,7,7.9184405263292
1,0.868061428371792,0.684733252951365,11.2341128444315,11,7.20279593142191
1,0.191224240356392,0.33446197692051,3.43431556091548,3,3.73371922229805
1,0.196509274274359,0.229623384411747,3.47461471492218,3,3.01151042346396
1,0.0934351833094041,0.241383035826028,2.61479231354415,3,3.09058426233521
1,0.076650614824554,0.167794890368869,2.4463226232874,2,2.5952799251902
1,0.229360330930461,0.0760528508298505,3.72107045673264,4,1.92573882601403
1,0.370399620408065,0.441748889988169,4.76255829865901,5,4.55495047424081
1,0.121555599514923,0.173059463855257,2.87146601461544,3,2.63105415802767
1,0.6420510976362,0.716031323721886,7.20312200790179,7,7.70283149379128
1,0.0333475188262766,0.0409507360905433,1.90015134988486,2,1.60395618597146
1,0.159422846618006,0.0910108338476608,3.18615508817475,3,2.04529058805174
1,0.0744806073878468,0.255555999332641,2.42340169699139,2,3.18624967965436
1,0.416674860920689,0.170934997626116,5.11828917878227,5,2.61663279298803
1,0.981570273990428,0.991437267741025,19.8316766130455,20,30.93124823669
1,0.388147355348967,0.376360360822073,4.89744887079066,5,4.04086625379711
1,0.665458132737161,0.515519247501256,7.4789751907735,7,5.20580416319443
1,0.141456764688051,0.179083227388978,3.04017616626359,3,2.67185357992829
1,0.910537839228107,0.913920572757283,12.8347559156725,13,14.0573482106433
1,0.979355157419517,0.965776233638571,19.2977358542834,19,19.9862497439526
1,0.481001583228824,0.589922927137239,5.64046457198612,6,5.97258970876957
1,0.163177815470579,0.243816129065346,3.21606022123898,3,3.10697481694075
1,0.42452323443631,0.69479631146018,5.18005206912837,5,7.35718399556811
1,0.309133842105996,0.234412855936035,4.30711608508052,4,3.04369019450536
1,0.0966675206605028,0.104198810649106,2.64570863106424,3,2.14577146550294
1,0.0802750118313438,0.072652552129627,2.48396798351317,2,1.89750243649495
1,0.280454135380677,0.208721745966115,4.09685546531815,4,2.8712711801817
1,0.237463474845376,0.0907034998183907,3.7810687110134,4,2.04289494041662
1,0.0763952723553563,0.107370811440675,2.44364261385144,2,2.1694048557599
1,0.28859916058686,0.259921005788138,4.15650892360681,4,3.2158164631305
1,0.546471379883513,0.581405264780518,6.22029979608663,6,5.87767868284474
1,0.563928777317689,0.431375295569511,6.38580686163528,6,4.47001716305683
1,0.562827972455499,0.491819459789419,6.37521276832255,6,4.98678758032394
1,0.855591624401814,0.780787626305474,10.8667001467781,11,8.9739631589999
1,0.534111380941425,0.558835002290247,6.10617356079354,6,5.63579921896478
1,0.674303873675919,0.734811659976702,7.58787395238488,8,8.03404869125249
1,0.14208732872866,0.176125477278524,3.0453906680043,3,2.65183686192258
1,0.267736782456001,0.32420775242944,4.00369566396199,4,3.66061117976956
1,0.359967814959084,0.477755471299875,4.68402222857777,5,4.86152575459005
1,0.736367346870001,0.846766723829528,8.44161243088675,8,10.8231503361757
1,0.879314326926107,0.719699041585848,11.5983459666177,12,7.76550997806977
1,0.889022145473632,0.874684783466794,11.9425206819212,12,11.9133363510942
1,0.859939787182531,0.469932117829011,10.9909165790416,11,4.7932543880444
1,0.742871270689881,0.557621156332828,8.54208367321888,9,5.62316142579565
1,0.751844452573816,0.489278784880299,8.68487864875206,9,4.96390458730466
1,0.266301474890561,0.201607220981803,3.99317497871564,4,2.8235262441936
1,0.804110080590451,0.87682356533513,9.63523365928374,10,12.0084648717642
1,0.298350244606199,0.479575913796763,4.22796911255936,4,4.87755140255337
1,0.366498224677192,0.132172745674369,4.73312659783493,5,2.34873435793939
